1617261300000,58678.41000000,58923.46000000,58658.85000000,58871.13000000,420.93681200,1617262199999,24751275.27789763,14046,181.88797600,10694400.25407892,0
1617262200000,58870.39000000,58918.06000000,58750.00000000,58768.16000000,311.54860300,1617263099999,18329376.79611275,12547,127.98606700,7530014.59124667,0
1617263100000,58772.24000000,58937.37000000,58636.00000000,58817.77000000,729.96629000,1617263999999,42909967.60236637,17215,291.77289600,17150335.44656265,0
1617264000000,58817.78000000,59100.00000000,58807.05000000,59050.86000000,576.81059800,1617264899999,34001006.52986718,17856,267.86127600,15789365.11183583,0
1617264900000,59050.86000000,59490.00000000,58987.29000000,59332.85000000,1117.73286100,1617265799999,66273019.76950272,27453,633.83117000,37587374.53589826,0
1617265800000,59332.84000000,59349.54000000,59130.42000000,59194.54000000,563.58341700,1617266699999,33393882.38643997,17145,283.93660300,16823908.03720325,0
1617266700000,59194.54000000,59245.84000000,58564.00000000,58839.70000000,1065.03599600,1617267599999,62649685.46473890,25042,495.79609500,29160969.59541550,0
1617267600000,58839.70000000,59256.42000000,58811.27000000,59127.29000000,677.89985800,1617268499999,39994474.43465652,18566,344.10322200,20302530.56832913,0
1617268500000,59136.16000000,59168.32000000,58900.00000000,59001.01000000,508.61077700,1617269399999,30021009.63934444,13813,216.24576800,12764527.81392328,0
1617269400000,59001.01000000,59001.01000000,58779.00000000,58891.93000000,440.27514200,1617270299999,25930967.93900108,13895,183.77774900,10822274.20471530,0
1617270300000,58891.94000000,58961.01000000,58722.01000000,58820.19000000,504.50612000,1617271199999,29676686.47267287,15373,224.31168100,13193833.03773173,0
1617271200000,58820.19000000,58974.34000000,58715.03000000,58791.06000000,557.98566600,1617272099999,32833553.43656860,15313,305.60641000,17983012.06573689,0
1617272100000,58791.06000000,58798.61000000,58650.00000000,58708.73000000,536.25519100,1617272999999,31492082.08731544,15790,271.45956400,15941795.87369642,0
1617273000000,58708.74000000,58850.00000000,58500.00000000,58735.08000000,998.18017600,1617273899999,58538339.52080274,22499,418.03522800,24519565.58699880,0
1617273900000,58735.07000000,58830.00000000,58520.00000000,58630.99000000,708.86665100,1617274799999,41565834.53482242,17393,319.00184300,18706101.68595450,0
1617274800000,58628.86000000,58628.98000000,58115.00000000,58424.39000000,1499.33807900,1617275699999,87524359.76774144,39803,618.61848800,36105117.74830040,0
1617275700000,58424.40000000,58424.40000000,58143.00000000,58386.46000000,687.62857100,1617276599999,40084020.30323499,26742,335.45077200,19555350.94046894,0
1617276600000,58386.45000000,58586.10000000,58300.00000000,58581.71000000,685.12237900,1617277499999,40064215.45150654,23858,341.94377900,19996180.36383535,0
1617277500000,58581.71000000,58695.99000000,58472.64000000,58584.32000000,831.76529100,1617278399999,48742831.41069183,23879,397.93362000,23319998.15815802,0
1617278400000,58584.32000000,58728.00000000,58375.00000000,58603.12000000,564.45158600,1617279299999,33074152.36836121,26743,269.71327500,15804579.47977874,0
1617279300000,58603.12000000,58700.02000000,58550.00000000,58691.22000000,374.77577600,1617280199999,21974276.64923802,20774,192.47004100,11285272.58959300,0
1617280200000,58691.22000000,58691.23000000,58454.54000000,58478.28000000,496.64981900,1617281099999,29096186.23583036,23092,247.40918700,14494258.34995270,0
1617281100000,58478.28000000,58740.86000000,58439.60000000,58730.06000000,436.22259400,1617281999999,25575088.92856093,22859,223.66631100,13114209.57039196,0
1617282000000,58730.07000000,59100.99000000,58712.00000000,58885.53000000,770.61714700,1617282899999,45406495.66640044,21385,405.59173400,23900796.97253406,0
1617282900000,58885.52000000,58963.86000000,58800.00000000,58928.94000000,562.37611600,1617283799999,33114586.33469985,15008,308.27662000,18152223.34106641,0
1617283800000,58928.93000000,59111.74000000,58834.99000000,58976.12000000,504.62921600,1617284699999,29773228.73774008,15034,263.85721000,15567064.73790244,0
1617284700000,58976.13000000,59077.93000000,58884.49000000,58930.34000000,525.20384900,1617285599999,30980637.16595204,13929,261.18235300,15407600.84163873,0
1617285600000,58930.34000000,58980.00000000,58771.17000000,58873.86000000,408.11818500,1617286499999,24028188.50873436,17602,182.46685700,10743097.42492752,0
1617286500000,58873.87000000,59088.00000000,58873.56000000,58990.10000000,543.22864800,1617287399999,32043087.17058450,17407,304.20881000,17942630.01173096,0
1617287400000,58990.11000000,59033.27000000,58880.00000000,58972.71000000,603.68859000,1617288299999,35579748.54160298,16693,356.58003400,21013597.48116558,0
1617288300000,58972.70000000,59033.26000000,58844.61000000,58999.86000000,419.21239300,1617289199999,24708167.72338425,16218,202.92120400,11959761.51935816,0
1617289200000,58999.86000000,59100.00000000,58935.00000000,58993.11000000,547.58316900,1617290099999,32323648.60196091,17291,260.07909000,15352805.70227168,0
1617290100000,58993.10000000,59263.30000000,58967.34000000,59066.32000000,828.36348900,1617290999999,48990060.57877419,21809,399.72464600,23644955.48253760,0
1617291000000,59066.31000000,59172.14000000,58947.36000000,59000.68000000,464.12445800,1617291899999,27411901.76476341,15921,217.80979500,12864412.01967555,0
1617291900000,59000.69000000,59066.25000000,58950.00000000,58974.65000000,358.38957300,1617292799999,21148430.55156657,13328,181.30922200,10698960.08240189,0
1617292800000,58974.66000000,59146.77000000,58750.00000000,58962.56000000,688.67733900,1617293699999,40596050.97558339,22668,330.57910700,19489880.57340095,0
1617293700000,58962.55000000,59016.48000000,58759.80000000,58827.00000000,423.41164100,1617294599999,24922765.42834094,14396,234.29333000,13789101.22097347,0
1617294600000,58827.00000000,58898.57000000,58646.00000000,58682.82000000,579.83273100,1617295499999,34063544.91111539,16808,275.18851500,16169618.93760027,0
1617295500000,58682.81000000,58797.43000000,58680.01000000,58754.87000000,422.70782900,1617296399999,24836575.53416369,13117,180.21525400,10588871.08498359,0
1617296400000,58754.87000000,58850.62000000,58623.40000000,58734.25000000,404.88761800,1617297299999,23788225.03644339,14474,207.26570400,12178129.95626011,0
1617297300000,58734.25000000,58825.00000000,58601.09000000,58714.47000000,309.06411400,1617298199999,18144071.94089322,12305,147.86879800,8680678.63640323,0
1617298200000,58714.48000000,58748.91000000,58520.48000000,58593.35000000,510.24939400,1617299099999,29922024.68272890,22317,235.85167100,13832416.20011555,0
1617299100000,58593.76000000,58633.09000000,58317.33000000,58501.63000000,870.84773100,1617299999999,50919732.73289566,30558,407.27171200,23815399.46005762,0
1617300000000,58501.63000000,58538.89000000,58307.76000000,58312.62000000,509.50107400,1617300899999,29774264.21823730,25997,247.87524900,14486075.04114561,0
1617300900000,58312.62000000,58711.09000000,57935.45000000,58644.83000000,1682.11751800,1617301799999,97949677.30252824,53620,820.29736700,47778795.24529930,0
1617301800000,58644.83000000,58789.32000000,58515.18000000,58622.01000000,583.27936000,1617302699999,34229114.43052747,26378,274.94055600,16136580.20589650,0
1617302700000,58622.00000000,58824.16000000,58559.63000000,58716.56000000,461.50633100,1617303599999,27103868.74780551,24643,247.24620000,14520581.50719231,0
1617303600000,58716.56000000,58881.30000000,58599.67000000,58852.82000000,475.62050800,1617304499999,27941079.14773997,16174,253.54385600,14895397.55837478,0
1617304500000,58852.83000000,58917.00000000,58660.00000000,58701.79000000,410.49108500,1617305399999,24117852.57643287,15269,197.62112500,11611365.05657262,0
1617305400000,58701.79000000,58900.00000000,58690.00000000,58845.59000000,322.92760000,1617306299999,18981201.62416447,12723,155.13002100,9118792.17390418,0
1617306300000,58840.02000000,58953.24000000,58800.05000000,58918.99000000,504.84628400,1617307199999,29733810.81220195,13933,210.03987400,12368654.36340145,0
1617307200000,58918.99000000,58959.99000000,58865.37000000,58934.98000000,439.78013500,1617308099999,25912229.42001583,12517,192.40644700,11335815.00608601,0
1617308100000,58934.98000000,59033.00000000,58621.59000000,58912.82000000,572.41179500,1617308999999,33712379.47217824,17771,274.18710900,16154457.28577303,0
1617309000000,58912.82000000,59013.83000000,58854.15000000,58927.36000000,410.63831500,1617309899999,24209563.31546577,13367,187.43225400,11050106.73044166,0
1617309900000,58927.36000000,59020.00000000,58790.43000000,58854.75000000,265.30924000,1617310799999,15623822.77239433,12015,144.66892800,8520589.12214438,0
1617310800000,58854.75000000,58936.15000000,58740.60000000,58851.18000000,222.54660000,1617311699999,13096719.14768461,11046,98.23881900,5781547.26211743,0
1617311700000,58851.01000000,58851.01000000,58686.31000000,58700.00000000,189.27548300,1617312599999,11122728.29805100,12163,87.40805000,5136842.29452184,0
1617312600000,58700.00000000,58797.25000000,58544.16000000,58561.00000000,305.14398300,1617313499999,17903544.95360505,14986,147.55991000,8658390.19681364,0
1617313500000,58561.51000000,58791.56000000,58561.51000000,58760.67000000,238.16794900,1617314399999,13985042.33938371,9323,136.49826000,8014760.46209526,0
1617314400000,58760.68000000,58928.47000000,58524.70000000,58856.33000000,390.49673300,1617315299999,22956745.37531202,11400,183.02911600,10762682.25270903,0
1617315300000,58856.33000000,58984.12000000,58797.19000000,58866.11000000,272.71996100,1617316199999,16059152.38673815,9527,122.85639100,7234718.54065678,0
1617316200000,58866.12000000,59007.88000000,58866.11000000,58974.46000000,239.16474600,1617317099999,14100138.41506781,8939,124.11439900,7317401.78499068,0
1617317100000,58974.46000000,59054.72000000,58862.14000000,59007.28000000,426.23193500,1617317999999,25131122.68357942,10265,197.43270400,11642131.16403317,0
1617318000000,59007.29000000,59069.74000000,58872.81000000,58902.81000000,592.86709800,1617318899999,34953345.67873624,12011,353.59866700,20840255.92169308,0
1617318900000,58901.29000000,58946.35000000,58835.91000000,58898.07000000,213.30114600,1617319799999,12560719.03416599,8789,109.68205500,6458884.01764572,0
1617319800000,58898.06000000,58910.00000000,58813.32000000,58896.55000000,220.26392200,1617320699999,12964757.69790572,7175,98.45723200,5795512.88135305,0
1617320700000,58896.55000000,58896.56000000,58700.00000000,58720.44000000,288.67035400,1617321599999,16964790.42464653,9405,126.24091400,7418654.27327168,0
1617321600000,58720.45000000,58885.93000000,58610.16000000,58799.44000000,502.81322900,1617322499999,29538077.16365144,17488,231.55590600,13602416.68593150,0
1617322500000,58798.58000000,58868.79000000,58580.03000000,58655.52000000,372.02659400,1617323399999,21836599.26497404,12597,179.88769000,10558674.97732499,0
1617323400000,58660.21000000,58754.35000000,58555.00000000,58600.00000000,457.36960000,1617324299999,26830991.80685233,12006,201.06488500,11795275.32437415,0
1617324300000,58600.01000000,58665.88000000,58455.10000000,58648.62000000,604.57898900,1617325199999,35414722.78121642,14664,317.03095900,18572477.87904101,0
1617325200000,58648.62000000,58840.00000000,58633.87000000,58822.58000000,418.84352300,1617326099999,24600186.06354645,12133,220.45989500,12948418.54747421,0
1617326100000,58822.57000000,58855.80000000,58700.00000000,58829.58000000,365.31728700,1617326999999,21471570.87708247,9778,154.32671700,9071319.27653733,0
1617327000000,58829.59000000,59000.00000000,58812.93000000,58967.55000000,408.18357100,1617327899999,24049381.08420392,12882,207.92148800,12250533.86005564,0
1617327900000,58967.55000000,59029.00000000,58810.24000000,58891.26000000,593.22884200,1617328799999,34952730.46239829,13341,285.63602800,16830101.37508000,0
1617328800000,58891.25000000,59230.00000000,58842.28000000,59213.48000000,962.84302600,1617329699999,56895388.75846934,22703,499.24779900,29500044.54339154,0
1617329700000,59213.48000000,59548.39000000,59096.40000000,59473.62000000,1253.85159200,1617330599999,74429991.45963812,36465,831.29052200,49360651.21119245,0
1617330600000,59473.62000000,60200.00000000,59473.61000000,59994.08000000,3609.76063100,1617331499999,216397102.02519074,89679,2296.15248800,137626863.08457019,0
1617331500000,59986.17000000,60148.00000000,59181.23000000,59718.72000000,1684.17697400,1617332399999,100644271.55229753,39300,905.67811100,54135834.18214553,0
1617332400000,59718.09000000,60036.76000000,59567.26000000,59738.42000000,1199.97066000,1617333299999,71855276.67688307,26153,493.76273800,29576443.70188321,0
1617333300000,59738.42000000,59884.34000000,59602.00000000,59812.60000000,665.21098100,1617334199999,39745334.44850208,15543,317.66464100,18979079.91099951,0
1617334200000,59812.36000000,59866.04000000,59643.88000000,59779.58000000,489.70972400,1617335099999,29256899.70977239,13210,268.74169300,16055681.62237554,0
1617335100000,59779.58000000,59880.00000000,59610.00000000,59869.79000000,374.83102900,1617335999999,22397172.12066142,11819,202.78401100,12117566.20986981,0
1617336000000,59869.79000000,59997.00000000,59666.66000000,59712.85000000,499.20416200,1617336899999,29861749.81333041,17944,247.65917900,14815835.32586548,0
1617336900000,59712.86000000,59795.10000000,59560.41000000,59626.68000000,464.32469900,1617337799999,27720979.04736491,13908,226.17469300,13503293.00254599,0
1617337800000,59626.68000000,59712.59000000,59585.00000000,59606.95000000,377.85303600,1617338699999,22538428.42564143,11313,190.40495100,11357515.46377790,0
1617338700000,59606.95000000,59679.09000000,59425.03000000,59562.12000000,487.39883100,1617339599999,29024740.84487101,14083,222.76609200,13265826.92924422,0
1617339600000,59562.12000000,59688.08000000,59381.04000000,59476.07000000,503.05358900,1617340499999,29936572.47260838,24772,240.29838500,14299331.06741243,0
1617340500000,59476.06000000,59622.80000000,59382.46000000,59541.80000000,394.97976300,1617341399999,23505555.50706249,22718,201.30548100,11980505.61500054,0
1617341400000,59541.80000000,59617.30000000,59455.04000000,59491.83000000,305.30614300,1617342299999,18177805.77401655,21261,149.30886600,8890094.86168896,0
1617342300000,59491.84000000,59631.89000000,59491.83000000,59554.69000000,361.27557800,1617343199999,21517499.71444745,23881,186.52634600,11109219.76588355,0
1617343200000,59554.68000000,59649.33000000,59426.84000000,59510.13000000,340.09903100,1617344099999,20242016.13581933,19176,185.76586600,11055646.17144442,0
1617344100000,59510.13000000,59570.31000000,59413.77000000,59498.23000000,337.80309300,1617344999999,20104101.35533957,18949,164.27579000,9776905.54384669,0
1617345000000,59498.22000000,59498.23000000,59307.35000000,59450.01000000,561.50913000,1617345899999,33366873.20946899,22502,284.43485900,16901057.24306740,0
1617345900000,59450.01000000,59641.31000000,59436.17000000,59527.58000000,434.22123300,1617346799999,25867635.08977808,20032,216.53466200,12898044.33419666,0
1617346800000,59527.58000000,59717.94000000,59525.66000000,59625.76000000,468.53227600,1617347699999,27952105.15818971,14412,210.60694700,12563717.57779527,0
1617347700000,59625.76000000,59738.36000000,59575.03000000,59717.99000000,439.09110700,1617348599999,26198946.19786567,14046,227.62942100,13580943.69641167,0
1617348600000,59718.00000000,59741.65000000,59500.00000000,59534.74000000,432.79278200,1617349499999,25809963.67987744,12800,219.95511100,13115980.01315327,0
1617349500000,59534.75000000,59592.12000000,59417.63000000,59417.63000000,409.78213600,1617350399999,24397519.99823988,12017,193.29378100,11508922.48222526,0
1617350400000,59421.21000000,59645.19000000,59414.46000000,59451.93000000,485.10586300,1617351299999,28870041.13065426,14063,230.90821500,13742325.38292684,0
1617351300000,59451.93000000,59599.37000000,59418.76000000,59535.97000000,352.45429800,1617352199999,20968459.19779596,17811,180.05364400,10711704.13575104,0
1617352200000,59535.97000000,59600.00000000,59450.00000000,59507.87000000,352.19297000,1617353099999,20962154.20919288,14789,188.42909000,11214488.30671033,0
1617353100000,59507.88000000,59555.98000000,59427.24000000,59483.50000000,336.73813100,1617353999999,20029653.18165800,13947,165.61460700,9850825.14945597,0
1617354000000,59483.50000000,59510.04000000,59333.45000000,59373.83000000,481.26471200,1617354899999,28604331.67446212,20520,219.80442000,13064406.51416186,0
1617354900000,59373.84000000,59475.64000000,59218.00000000,59464.90000000,551.81643100,1617355799999,32760605.69817436,19911,246.90339300,14661472.80729211,0
1617355800000,59464.89000000,59633.02000000,59425.00000000,59599.19000000,421.79931300,1617356699999,25121293.90418120,16660,222.94227000,13278429.21353799,0
1617356700000,59599.19000000,59685.00000000,59573.96000000,59621.01000000,320.79857000,1617357599999,19130107.26039841,13440,153.20713600,9135818.14899635,0
1617357600000,59621.02000000,59621.02000000,59449.00000000,59464.61000000,319.66256700,1617358499999,19029236.42100501,11780,151.86907100,9040494.16024376,0
1617358500000,59464.61000000,59649.47000000,59461.34000000,59604.78000000,286.82831600,1617359399999,17090639.00023068,12234,149.29346800,8895108.81938689,0
1617359400000,59604.78000000,59659.09000000,59514.75000000,59599.99000000,274.66836600,1617360299999,16367198.31227093,12520,134.43200800,8010723.56843691,0
1617360300000,59599.99000000,59650.00000000,59478.82000000,59597.49000000,283.44975300,1617361199999,16884777.31607400,13752,150.09116400,8940069.70222628,0
1617361200000,59597.48000000,59660.30000000,59500.00000000,59559.80000000,274.89339600,1617362099999,16378543.63034913,11741,119.02466400,7091381.40665713,0
1617362100000,59559.79000000,59640.00000000,59450.00000000,59514.99000000,245.71138000,1617362999999,14625564.45474592,11736,127.91032200,7613559.97319796,0
1617363000000,59514.98000000,59572.00000000,59406.18000000,59522.10000000,328.73867900,1617363899999,19557516.18226743,13164,156.22473000,9294610.62685775,0
1617363900000,59522.10000000,59587.18000000,59473.87000000,59542.78000000,283.15847700,1617364799999,16856362.56362498,12194,146.54682000,8724020.18538145,0
1617364800000,59542.78000000,59600.00000000,59203.77000000,59285.90000000,653.23405300,1617365699999,38796290.77452392,20475,331.68775600,19699754.62987713,0
1617365700000,59285.90000000,59431.82000000,59262.96000000,59378.57000000,413.85788700,1617366599999,24565193.74193400,14848,213.85963200,12693715.75847530,0
1617366600000,59378.58000000,59497.68000000,59350.00000000,59409.35000000,317.18424600,1617367499999,18855542.80362725,12234,145.95069300,8676115.32431633,0
1617367500000,59409.36000000,59499.65000000,59358.80000000,59491.30000000,306.49137900,1617368399999,18219293.58754881,12815,172.08194400,10229242.88454620,0
1617368400000,59491.30000000,59516.63000000,59250.00000000,59346.52000000,459.84547900,1617369299999,27294926.31249980,16067,245.99288400,14600500.16311862,0
1617369300000,59346.52000000,59370.76000000,59200.00000000,59294.41000000,444.85653000,1617370199999,26367881.81584384,18605,206.15797400,12219934.57418874,0
1617370200000,59294.42000000,59294.42000000,58827.66000000,59156.23000000,979.46977700,1617371099999,57870429.37857180,29252,418.64201700,24741428.60897606,0
1617371100000,59156.23000000,59220.00000000,59035.57000000,59204.99000000,347.71950100,1617371999999,20567588.02608129,14745,159.69150300,9445587.28050924,0
1617372000000,59205.00000000,59338.27000000,59137.64000000,59253.70000000,674.03674500,1617372899999,39925293.41964189,23628,331.83847700,19656209.69471686,0
